protein	logFC	AveExpr	t	P.Value	adj.P.Val	B	significant	ngood	query	name	symbol
P50579	-0.0362661517636433	-0.0362661517636433	-0.374823699612555	0.729349302414246	0.81092280858396	-7.09541428979906	FALSE	3	P50579	Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Initiation factor 2-associated 67 kDa glycoprotein) (p67) (p67eIF2) (Peptidase M)	METAP2
A0A2R8YDE6	-0.0536399418145391	-0.0536399418145391	-0.385910086160121	0.729947509219781	0.81092280858396	-6.88177609170642	FALSE	2	A0A2R8YDE6	histone deacetylase (EC 3.5.1.98)	HDAC6
O60763	0.0163028950926497	0.0163028950926497	0.373535128538994	0.730226582821331	0.81092280858396	-7.09600671459637	FALSE	3	O60763	General vesicular transport factor p115 (Protein USO1 homolog) (Transcytosis-associated protein) (TAP) (Vesicle-docking protein)	USO1
P08621	-0.0125461834438214	-0.0125461834438214	-0.367530177356884	0.734321716636497	0.814918002608796	-7.09874264831956	FALSE	3	P08621	U1 small nuclear ribonucleoprotein 70 kDa (U1 snRNP 70 kDa) (U1-70K) (snRNP70)	SNRNP70
P22102	0.0462201680083932	0.0462201680083932	0.366091461757337	0.735304530984907	0.815197025232101	-7.09939205529437	FALSE	3	P22102	Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)]	GART
O00505	0.0117868821340968	0.0117868821340968	0.365031662069714	0.736028910714139	0.815197025232101	-7.09986891874153	FALSE	3	O00505	Importin subunit alpha-4 (Importin alpha Q2) (Qip2) (Karyopherin subunit alpha-3) (SRP1-gamma)	KPNA3
D6RG15	-0.0240220623541031	-0.0240220623541031	-0.376577512546366	0.736066178460487	0.815197025232101	-6.88643946943295	FALSE	2	D6RG15	Twinfilin actin binding protein 2	TWF2
P49750	-0.0634735631433055	-0.0634735631433055	-0.371410548814481	0.739466077164521	0.818409077294246	-6.88897754770994	FALSE	2	P49750	YLP motif-containing protein 1 (Nuclear protein ZAP3) (ZAP113)	YLPM1
E7ETC2	0.115495586205693	0.115495586205693	0.355586050005693	0.742500287852476	0.821212337273704	-7.10406235710891	FALSE	3	E7ETC2	Serine/threonine-protein phosphatase (EC 3.1.3.16)	PPP3CA
X6R700	0.0327491588534294	0.0327491588534294	0.360728906952255	0.746522044593253	0.825103312445175	-6.89412480751603	FALSE	2	X6R700	Chromatin target of PRMT1	CHTOP
Q5T4S7	-0.062884349288837	-0.062884349288837	-0.347847958217647	0.747821968791639	0.82598272749879	-7.10742150552942	FALSE	3	Q5T4S7	E3 ubiquitin-protein ligase UBR4 (EC 2.3.2.27) (600 kDa retinoblastoma protein-associated factor) (N-recognin-4) (RING-type E3 ubiquitin transferase UBR4) (Retinoblastoma-associated factor of 600 kDa) (RBAF600) (p600) (Zinc finger UBR1-type protein 1)	UBR4
B7Z7P8	-0.0217781691324306	-0.0217781691324306	-0.34709904930872	0.7483379634373	0.825989208934076	-7.10774295424545	FALSE	3	B7Z7P8	Eukaryotic translation termination factor 1 (cDNA FLJ56175, highly similar to Eukaryotic peptide chain release factor subunit1)	ETF1
A5YKK6	0.0757337367983182	0.0757337367983182	0.346375896090808	0.748836370736937	0.825989208934076	-7.10805273446156	FALSE	3	A5YKK6	CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1) (Negative regulator of transcription subunit 1 homolog) (NOT1H) (hNOT1)	CNOT1
A0A494C1F2	-0.0476157360513038	-0.0476157360513038	-0.35104752023268	0.752948616985341	0.829966241333774	-6.89867310066857	FALSE	2	A0A494C1F2	Nucleoporin 214	NUP214
F8VYE8	0.0132844725323586	0.0132844725323586	0.339383352699674	0.753663695995934	0.830195786174405	-7.11101701120264	FALSE	3	F8VYE8	Serine/threonine-protein phosphatase (EC 3.1.3.16)	PPP1CC
O43295	0.0353805503099655	0.0353805503099655	0.333953198176149	0.75742228144192	0.83377533400663	-7.11327991532241	FALSE	3	O43295	SLIT-ROBO Rho GTPase-activating protein 3 (srGAP3) (Mental disorder-associated GAP) (Rho GTPase-activating protein 14) (WAVE-associated Rac GTPase-activating protein) (WRP)	SRGAP3
P62993	-0.0112378034990103	-0.0112378034990103	-0.330324888898668	0.759938429246012	0.835983309002664	-7.11477285531282	FALSE	3	P62993	Growth factor receptor-bound protein 2 (Adapter protein GRB2) (Protein Ash) (SH2/SH3 adapter GRB2)	GRB2
Q9HDC9	0.0175865023740707	0.0175865023740707	0.327389771549531	0.761976618641203	0.837662886801538	-7.115969357352	FALSE	3	Q9HDC9	Adipocyte plasma membrane-associated protein (Protein BSCv)	APMAP
Q9UBV8	0.0402791108061825	0.0402791108061825	0.325119257525169	0.76355497511347	0.838835043082404	-7.11688804415467	FALSE	3	Q9UBV8	Peflin (PEF protein with a long N-terminal hydrophobic domain) (Penta-EF hand domain-containing protein 1)	PEF1
Q5W0H4	-0.0119460623860061	-0.0119460623860061	-0.323935292235872	0.764378590546317	0.839177031712377	-7.11736470890038	FALSE	3	Q5W0H4	Translationally-controlled tumor protein	TPT1
Q07954	-0.0457488676705741	-0.045748867670574	-0.320414616595085	0.766830043759266	0.840985120740673	-7.11877245535704	FALSE	3	Q07954	Prolow-density lipoprotein receptor-related protein 1 (LRP-1) (Alpha-2-macroglobulin receptor) (A2MR) (Apolipoprotein E receptor) (APOER) (CD antigen CD91) [Cleaved into: Low-density lipoprotein receptor-related protein 1 85 kDa subunit (LRP-85); Low-density lipoprotein receptor-related protein 1 515 kDa subunit (LRP-515); Low-density lipoprotein receptor-related protein 1 intracellular domain (LRPICD)]	LRP1
B3KS98	-0.0107817325154187	-0.0107817325154187	-0.320095576998976	0.767052362873361	0.840985120740673	-7.11889930725648	FALSE	3	B3KS98	Eukaryotic translation initiation factor 3 subunit H (eIF3h) (Eukaryotic translation initiation factor 3 subunit 3) (eIF-3 gamma) (eIF3 p40 subunit)	EIF3H
F5H8D7	-0.0645350871319949	-0.0645350871319949	-0.328762136688977	0.767851755842375	0.841298445531645	-6.90871496816262	FALSE	2	F5H8D7	X-ray repair cross complementing 1	XRCC1
C9JFE4	0.0390440257732632	0.0390440257732632	0.306059214760165	0.77686117912164	0.850143386969655	-7.12436201147352	FALSE	3	C9JFE4	G protein pathway suppressor 1	GPS1
Q9BUQ8	-0.063856544934702	-0.0638565449347019	-0.305914558342554	0.776962545966772	0.850143386969655	-7.12441710241663	FALSE	3	Q9BUQ8	Probable ATP-dependent RNA helicase DDX23 (EC 3.6.4.13) (100 kDa U5 snRNP-specific protein) (DEAD box protein 23) (PRP28 homolog) (U5-100kD)	DDX23
A0A087WY71	0.0165271632390908	0.0165271632390908	0.305119525761578	0.777519758974956	0.850185157009998	-7.12471944193376	FALSE	3	A0A087WY71	AP-2 complex subunit mu (AP-2 mu chain) (Clathrin assembly protein complex 2 mu medium chain) (Clathrin coat assembly protein AP50) (Clathrin coat-associated protein AP50) (Plasma membrane adaptor AP-2 50 kDa protein)	AP2M1
A0A0C4DG98	0.0279537539600857	0.0279537539600857	0.334646693316406	0.778596772004167	0.850794871609624	-6.55140000179698	FALSE	1	A0A0C4DG98	THO complex subunit 2	THOC2
Q9UI30	-0.0203703744096475	-0.0203703744096475	-0.301039119467696	0.780382241504354	0.851764882390127	-7.12625941789665	FALSE	3	Q9UI30	Multifunctional methyltransferase subunit TRM112-like protein (tRNA methyltransferase 112 homolog)	TRMT112
C9K058	0.0307686082630267	0.0307686082630267	0.309539008204189	0.780825547585325	0.851764882390127	-6.91689122670466	FALSE	2	C9K058	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8)	PPIL3
Q92747	0.0163998368512459	0.0163998368512459	0.30009601398795	0.781044477014635	0.851764882390127	-7.1266125532977	FALSE	3	Q92747	Actin-related protein 2/3 complex subunit 1A (SOP2-like protein)	ARPC1A
P23526	-0.0131301879379021	-0.0131301879379021	-0.297120127792834	0.783135639957406	0.853477164504478	-7.12771993967575	FALSE	3	P23526	Adenosylhomocysteinase (AdoHcyase) (EC 3.13.2.1) (S-adenosyl-L-homocysteine hydrolase)	AHCY
Q9BTV4	-0.0210424152723838	-0.0210424152723838	-0.294854335445616	0.784729374455899	0.854409393775774	-7.12855605070581	FALSE	3	Q9BTV4	Transmembrane protein 43 (Protein LUMA)	TMEM43
Q14165	0.0148735651107744	0.0148735651107744	0.294421083038225	0.785034272058937	0.854409393775774	-7.12871523391603	FALSE	3	Q14165	Malectin	MLEC
A0A140T9R1	0.0702241894467604	0.0702241894467604	0.292282121310691	0.786540261545035	0.855480045425476	-7.12949785451747	FALSE	3	A0A140T9R1	Flotillin	FLOT1
E7EPN9	-0.0260685305488721	-0.0260685305488721	-0.285273730231441	0.791482935532725	0.859969297534888	-7.13202403750206	FALSE	3	E7EPN9	Proline rich coiled-coil 2C	PRRC2C
P63151	-0.0128418796970609	-0.0128418796970609	-0.284384385663626	0.792111040647499	0.859969297534888	-7.13234042119591	FALSE	3	P63151	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform (PP2A subunit B isoform B55-alpha) (PP2A subunit B isoform PR55-alpha) (PP2A subunit B isoform R2-alpha) (PP2A subunit B isoform alpha)	PPP2R2A
O94906	-0.0177304782511494	-0.0177304782511494	-0.292749100930653	0.792242777765657	0.859969297534888	-6.92365894413556	FALSE	2	O94906	Pre-mRNA-processing factor 6 (Androgen receptor N-terminal domain-transactivating protein 1) (ANT-1) (PRP6 homolog) (U5 snRNP-associated 102 kDa protein) (U5-102 kDa protein)	PRPF6
P98175	0.068091319099486	0.068091319099486	0.291832267245491	0.792868455508549	0.860078496770201	-6.92401838230759	FALSE	2	P98175	RNA-binding protein 10 (G patch domain-containing protein 9) (RNA-binding motif protein 10) (RNA-binding protein S1-1) (S1-1)	RBM10
Q9NR28	-0.0180439963333234	-0.0180439963333234	-0.280368006773995	0.794950111637141	0.861765905269118	-7.1337574920197	FALSE	3	Q9NR28	Diablo IAP-binding mitochondrial protein (Diablo homolog, mitochondrial) (Direct IAP-binding protein with low pI) (Second mitochondria-derived activator of caspase) (Smac) [Cleaved into: Diablo IAP-binding mitochondrial protein, cleaved form]	DIABLO
P27824	-0.00924009450626879	-0.0092400945062688	-0.272043855456235	0.800846981139284	0.867584229567557	-7.13663303849638	FALSE	3	P27824	Calnexin (IP90) (Major histocompatibility complex class I antigen-binding protein p88) (p90)	CANX
Q96QK1	-0.0127995922379285	-0.0127995922379285	-0.270240141625236	0.802126975038047	0.868396553279789	-7.13724518028311	FALSE	3	Q96QK1	Vacuolar protein sorting-associated protein 35 (hVPS35) (Maternal-embryonic 3) (Vesicle protein sorting 35)	VPS35
O00154	0.0103587231413586	0.0103587231413585	0.266493927552846	0.8047879574005	0.870701898429339	-7.13850408200814	FALSE	3	O00154	Cytosolic acyl coenzyme A thioester hydrolase (EC 3.1.2.2) (Acyl-CoA thioesterase 7) (Brain acyl-CoA hydrolase) (BACH) (hBACH) (CTE-IIa) (CTE-II) (Long chain acyl-CoA thioester hydrolase)	ACOT7
O95292	-0.015119143926141	-0.015119143926141	-0.272963457605375	0.805794620746487	0.871215570153628	-6.93118101647155	FALSE	2	O95292	Vesicle-associated membrane protein-associated protein B/C (VAMP-B/VAMP-C) (VAMP-associated protein B/C) (VAP-B/VAP-C)	VAPB
P41091	-0.0219670321774238	-0.0219670321774238	-0.261681723003896	0.808211034121781	0.873251763780658	-7.14009643958293	FALSE	3	P41091	Eukaryotic translation initiation factor 2 subunit 3 (EC 3.6.5.3) (Eukaryotic translation initiation factor 2 subunit gamma X) (eIF2-gamma X) (eIF2gX)	EIF2S3
Q9NTZ6	-0.0118418614327265	-0.0118418614327265	-0.260055309182607	0.809369188923737	0.873350942988855	-7.1406283126967	FALSE	3	Q9NTZ6	RNA-binding protein 12 (RNA-binding motif protein 12) (SH3/WW domain anchor protein in the nucleus) (SWAN)	RBM12
O60869	-0.0214198345308062	-0.0214198345308062	-0.258174259449656	0.810709438008918	0.874221237299939	-7.14123947879945	FALSE	3	O60869	Endothelial differentiation-related factor 1 (EDF-1) (Multiprotein-bridging factor 1) (MBF1)	EDF1
P23284	0.010059728925876	0.010059728925876	0.256028730432551	0.812239130989831	0.875080230794028	-7.14193136211995	FALSE	3	P23284	Peptidyl-prolyl cis-trans isomerase B (PPIase B) (EC 5.2.1.8) (CYP-S1) (Cyclophilin B) (Rotamase B) (S-cyclophilin) (SCYLP)	PPIB
P42167	0.0118962794188072	0.0118962794188072	0.255558544950078	0.812574500023026	0.875080230794028	-7.14208224327919	FALSE	3	P42167	Lamina-associated polypeptide 2, isoforms beta/gamma (Thymopoietin, isoforms beta/gamma) (TP beta/gamma) (Thymopoietin-related peptide isoforms beta/gamma) (TPRP isoforms beta/gamma) [Cleaved into: Thymopoietin (TP) (Splenin); Thymopentin (TP5)]	TMPO
Q9BVK6	0.0566272210326564	0.0566272210326563	0.254152556734245	0.813577651802759	0.875584884134638	-7.14253182681163	FALSE	3	Q9BVK6	Transmembrane emp24 domain-containing protein 9 (GMP25) (Glycoprotein 25L2) (p24 family protein alpha-2) (p24alpha2) (p25)	TMED9
Q99613	-0.020133438935549	-0.0201334389355489	-0.252448054286102	0.814794395674414	0.876318594953835	-7.1430736588072	FALSE	3	Q99613	Eukaryotic translation initiation factor 3 subunit C (eIF3c) (Eukaryotic translation initiation factor 3 subunit 8) (eIF3 p110)	EIF3C
Q99961	0.0278178021789234	0.0278178021789234	0.249711511799142	0.816749233184889	0.877844648265649	-7.14393620468172	FALSE	3	Q99961	Endophilin-A2 (EEN fusion partner of MLL) (Endophilin-2) (Extra eleven-nineteen leukemia fusion gene protein) (EEN) (SH3 domain protein 2B) (SH3 domain-containing GRB2-like protein 1)	SH3GL1
O43865	0.0201042562347729	0.0201042562347729	0.248360065501524	0.817715256672606	0.878091308277706	-7.14435882868042	FALSE	3	O43865	S-adenosylhomocysteine hydrolase-like protein 1 (DC-expressed AHCY-like molecule) (IP(3)Rs binding protein released with IP(3)) (IRBIT) (Putative adenosylhomocysteinase 2) (S-adenosyl-L-homocysteine hydrolase 2) (AdoHcyase 2)	AHCYL1
H0YK49	-0.0206685553351216	-0.0206685553351216	-0.247890674115738	0.818050876942479	0.878091308277706	-7.14450509871563	FALSE	3	H0YK49	Electron transfer flavoprotein subunit alpha (Alpha-ETF)	ETFA
P61201	-0.00834397054479192	-0.00834397054479192	-0.245667117194541	0.819641414827937	0.879222421406785	-7.1451943646732	FALSE	3	P61201	COP9 signalosome complex subunit 2 (SGN2) (Signalosome subunit 2) (Alien homolog) (JAB1-containing signalosome subunit 2) (Thyroid receptor-interacting protein 15) (TR-interacting protein 15) (TRIP-15)	COPS2
Q15008	-0.00973544596361854	-0.00973544596361854	-0.242035674801025	0.822241388049742	0.881434158131857	-7.14630714824299	FALSE	3	Q15008	26S proteasome non-ATPase regulatory subunit 6 (26S proteasome regulatory subunit RPN7) (26S proteasome regulatory subunit S10) (Breast cancer-associated protein SGA-113M) (Phosphonoformate immuno-associated protein 4) (Proteasome regulatory particle subunit p44S10) (p42A)	PSMD6
Q8N1F7	-0.0157226421428868	-0.0157226421428868	-0.240949510635004	0.823019603197126	0.881691373470825	-7.14663686898201	FALSE	3	Q8N1F7	Nuclear pore complex protein Nup93 (93 kDa nucleoporin) (Nucleoporin Nup93)	NUP93
Q00059	0.0593890700862721	0.0593890700862721	0.238832962597257	0.824536807011605	0.8827394051536	-7.14727525578892	FALSE	3	Q00059	Transcription factor A, mitochondrial (mtTFA) (Mitochondrial transcription factor 1) (MtTF1) (Transcription factor 6) (TCF-6) (Transcription factor 6-like 2)	TFAM
P49903	-0.00992487481063885	-0.00992487481063884	-0.237493129951438	0.825497740427794	0.882768080689506	-7.14767655445392	FALSE	3	P49903	Selenide, water dikinase 1 (EC 2.7.9.3) (Selenium donor protein 1) (Selenophosphate synthase 1)	SEPHS1
Q9NYF8	0.0123843843006108	0.0123843843006108	0.237185152242761	0.825718678046312	0.882768080689506	-7.14776848916895	FALSE	3	Q9NYF8	Bcl-2-associated transcription factor 1 (Btf) (BCLAF1 and THRAP3 family member 1)	BCLAF1
Q14444	-0.0213325217210769	-0.0213325217210769	-0.236092080794973	0.826502992327919	0.882768080689506	-7.14809385035836	FALSE	3	Q14444	Caprin-1 (Cell cycle-associated protein 1) (Cytoplasmic activation- and proliferation-associated protein 1) (GPI-anchored membrane protein 1) (GPI-anchored protein p137) (GPI-p137) (p137GPI) (Membrane component chromosome 11 surface marker 1) (RNA granule protein 105)	CAPRIN1
B8ZZQ6	-0.0164081507182724	-0.0164081507182724	-0.235790664149655	0.826719313661601	0.882768080689506	-7.14818331333974	FALSE	3	B8ZZQ6	Prothymosin alpha	PTMA
Q49A26	-0.0293158822481503	-0.0293158822481503	-0.237996918447145	0.829984547482524	0.885128115163346	-6.94325642597384	FALSE	2	Q49A26	Cytokine-like nuclear factor N-PAC (NPAC) (3-hydroxyisobutyrate dehydrogenase-like protein) (Glyoxylate reductase 1 homolog) (Nuclear protein NP60) (Nuclear protein of 60 kDa) (Nucleosome-destabilizing factor) (hNDF) (Putative oxidoreductase GLYR1)	GLYR1
F5GXQ0	0.089802586669502	0.089802586669502	0.237689746343009	0.830198329165471	0.885128115163346	-6.94335553212451	FALSE	2	F5GXQ0	BRO1 domain-containing protein BROX (BRO1 domain- and CAAX motif-containing protein)	BROX
P36957	0.0196334369516062	0.0196334369516062	0.230456676855021	0.83055061844082	0.885128115163346	-7.14974815969923	FALSE	3	P36957	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex component E2) (OGDC-E2) (Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex) (E2K)	DLST
P63261	-0.0086822006273551	-0.00868220062735509	-0.226484051409513	0.833407966396253	0.887595740544253	-7.15089105096153	FALSE	3	P63261	Actin, cytoplasmic 2 (EC 3.6.4.-) (Gamma-actin) [Cleaved into: Actin, cytoplasmic 2, N-terminally processed]	ACTG1
C9J2Y9	0.0533402799854295	0.0533402799854295	0.224432199308533	0.83488505962563	0.888591116092776	-7.15147379474694	FALSE	3	C9J2Y9	DNA-directed RNA polymerase subunit beta (EC 2.7.7.6)	POLR2B
P78356	0.0182337408489741	0.0182337408489741	0.221780606520951	0.836795171860799	0.889818246083343	-7.15221923714874	FALSE	3	P78356	Phosphatidylinositol 5-phosphate 4-kinase type-2 beta (EC 2.7.1.149) (1-phosphatidylinositol 5-phosphate 4-kinase 2-beta) (Diphosphoinositide kinase 2-beta) (Phosphatidylinositol 5-phosphate 4-kinase type II beta) (PI(5)P 4-kinase type II beta) (PIP4KII-beta) (PtdIns(5)P-4-kinase isoform 2-beta)	PIP4K2B
Q8N1G2	-0.0279539597973756	-0.0279539597973756	-0.221323649527045	0.837124491583902	0.889818246083343	-7.15234683155154	FALSE	3	Q8N1G2	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1 (EC 2.1.1.57) (Cap methyltransferase 1) (Cap1 2'O-ribose methyltransferase 1) (MTr1) (hMTr1) (FtsJ methyltransferase domain-containing protein 2) (Interferon-stimulated gene 95 kDa protein) (ISG95)	CMTR1
H0YDU8	-0.00875576923974214	-0.00875576923974214	-0.214143255321887	0.842304750460481	0.894288390819974	-7.15431815771389	FALSE	3	H0YDU8	Serine/threonine-protein phosphatase (EC 3.1.3.16)	PPP5C
P19367	0.0241536542430778	0.0241536542430778	0.22017606486673	0.84242184800685	0.894288390819974	-6.9488032253827	FALSE	2	P19367	Hexokinase-1 (EC 2.7.1.1) (Brain form hexokinase) (Hexokinase type I) (HK I) (Hexokinase-A)	HK1
A0A2R8Y6X0	0.0250667444410815	0.0250667444410815	0.212642903981797	0.843388459313762	0.894734647898926	-7.15472207271598	FALSE	3	A0A2R8Y6X0	Activity dependent neuroprotector homeobox	ADNP
E9PKP7	0.011191164112687	0.011191164112687	0.210420402103862	0.844994585587579	0.895858337341394	-7.15531531407621	FALSE	3	E9PKP7	Upstream binding transcription factor	UBTF
B8ZZN6	0.0132768332849623	0.0132768332849623	0.208302534302342	0.846525983903694	0.896901398211029	-7.15587497109299	FALSE	3	B8ZZN6	Small ubiquitin-related modifier 1	SUMO1
Q9NTI5	-0.00935682113025511	-0.00935682113025512	-0.206272144381084	0.847994933932793	0.897876988870016	-7.15640632633452	FALSE	3	Q9NTI5	Sister chromatid cohesion protein PDS5 homolog B (Androgen-induced proliferation inhibitor) (Androgen-induced prostate proliferative shutoff-associated protein AS3)	PDS5B
